Technology,ISORTO,Plant Code,Nameplate Capacity (MW),LAT,LON,PLHTIAN,PLNGENAN,FC,MC
Solar Photovoltaic,PJM,67801,1.8,39.6385,-77.7923,,,0.0,0.0
Solar Photovoltaic,PJM,67760,1.5,42.461976,-88.998785,,,0.0,0.0
Solar Photovoltaic,PJM,67461,1.0,40.198,-74.633,,0.0,0.0,0.0
Solar Photovoltaic,PJM,67460,1.0,40.13,-74.218,,0.0,0.0,0.0
Solar Photovoltaic,PJM,67459,1.3,40.946934,-83.162438,,0.0,0.0,0.0
Solar Photovoltaic,PJM,67458,1.0,39.152794,-77.311359,,0.0,0.0,0.0
Solar Photovoltaic,PJM,67490,2.6,38.95,-76.95,,0.0,0.0,0.0
Solar Photovoltaic,PJM,67490,3.0,38.95,-76.95,,0.0,0.0,0.0
Solar Photovoltaic,PJM,66536,1.5,39.270749,-76.550534,,2444.0,0.0,0.0
Solar Photovoltaic,PJM,67121,3.0,40.679815,-74.16546,,56.0,0.0,0.0
Solar Photovoltaic,PJM,66730,1.1,41.838,-77.2759,,1646.0,0.0,0.0
Solar Photovoltaic,PJM,66798,1.7,40.818832,-74.415765,,32.0,0.0,0.0
Solar Photovoltaic,PJM,66796,1.5,40.857536,-74.41258,,46.0,0.0,0.0
Solar Photovoltaic,PJM,66776,3.7,40.326056,-74.130941,,4678.0,0.0,0.0
Solar Photovoltaic,PJM,66770,1.6,39.22355,-76.48349,,1324.0,0.0,0.0
Solar Photovoltaic,PJM,66751,4.0,39.987519,-74.236436,,1408.0,0.0,0.0
Solar Photovoltaic,PJM,66541,132.0,36.685103,-76.29661,,7971.0,0.0,0.0
Solar Photovoltaic,PJM,66539,1.5,39.273278,-76.544434,,2269.0,0.0,0.0
Solar Photovoltaic,PJM,66538,1.5,39.273131,-76.545994,,2243.0,0.0,0.0
Solar Photovoltaic,PJM,66698,2.0,38.821772,-77.003539,,3226.0,0.0,0.0
Solar Photovoltaic,PJM,66656,2.0,39.315392,-77.980215,,636.0,0.0,0.0
Solar Photovoltaic,PJM,66655,2.0,39.314718,-76.978872,,634.0,0.0,0.0
Solar Photovoltaic,PJM,66654,2.0,39.31891,-77.978914,,568.0,0.0,0.0
Solar Photovoltaic,PJM,66653,2.0,39.314718,-76.978872,,647.0,0.0,0.0
Solar Photovoltaic,PJM,66652,2.0,39.31771,-76.984541,,761.0,0.0,0.0
Solar Photovoltaic,PJM,66635,66.0,36.667889,-79.755013,,,0.0,0.0
Solar Photovoltaic,PJM,66634,80.0,39.879553,-77.197226,,,0.0,0.0
Solar Photovoltaic,PJM,66802,4.0,39.893694,-74.698006,,486.0,0.0,0.0
Solar Photovoltaic,PJM,67063,1.4,40.691644,-74.196487,,14.0,0.0,0.0
Solar Photovoltaic,PJM,67062,1.0,40.302,-74.496,,1566.0,0.0,0.0
Solar Photovoltaic,PJM,67060,7.0,39.81968,-86.45848,,4328.0,0.0,0.0
Solar Photovoltaic,PJM,67050,1.5,40.662,-74.167,,1989.0,0.0,0.0
Solar Photovoltaic,PJM,67064,3.0,40.734,-74.087,,4677.0,0.0,0.0
Solar Photovoltaic,PJM,66997,2.2,36.85345,-79.469908,,4551.0,0.0,0.0
Solar Photovoltaic,PJM,66996,5.0,37.957975,-76.818828,,6879.0,0.0,0.0
Solar Photovoltaic,PJM,66999,20.0,36.89,-76.71,,15908.0,0.0,0.0
Solar Photovoltaic,PJM,67065,2.0,40.739381,-74.13811,,1234.0,0.0,0.0
Solar Photovoltaic,PJM,67066,1.4,40.53,-74.402,,1281.0,0.0,0.0
Solar Photovoltaic,PJM,67067,2.5,40.53,-74.387,,464.0,0.0,0.0
Solar Photovoltaic,PJM,67084,2.0,41.060477,-83.554437,,3920.0,0.0,0.0
Solar Photovoltaic,PJM,67070,1.5,40.397,-74.45,,2213.0,0.0,0.0
Solar Photovoltaic,PJM,67068,1.4,40.565,-74.218,,1396.0,0.0,0.0
Solar Photovoltaic,PJM,66845,2.0,40.446,-74.284,,353.0,0.0,0.0
Solar Photovoltaic,PJM,66839,64.7,36.839909,-78.938199,,2108.0,0.0,0.0
Solar Photovoltaic,PJM,66820,165.3,39.25906,-87.62817,,461.0,0.0,0.0
Solar Photovoltaic,PJM,66819,1.2,38.862089,-76.91249,,656.0,0.0,0.0
Solar Photovoltaic,PJM,66815,1.5,40.550482,-74.54496,,2389.0,0.0,0.0
Solar Photovoltaic,PJM,66803,4.0,39.892036,-74.694978,,793.0,0.0,0.0
Solar Photovoltaic,PJM,67137,150.0,39.9016,-77.8682,,335.61,0.0,0.0
Solar Photovoltaic,PJM,66965,1.2,40.90192,-74.09369,,197.0,0.0,0.0
Solar Photovoltaic,PJM,66964,3.8,40.480841,-74.494721,,674.0,0.0,0.0
Solar Photovoltaic,PJM,66963,3.0,40.525967,-74.559144,,540.0,0.0,0.0
Solar Photovoltaic,PJM,66944,17.1,40.61575,-80.471,,978.0,0.0,0.0
Solar Photovoltaic,PJM,66943,17.1,40.61655,-80.45815,,623.0,0.0,0.0
Solar Photovoltaic,PJM,66906,1.2,39.657218,-74.808955,,1564.0,0.0,0.0
Solar Photovoltaic,PJM,66889,0.3,40.545856,-74.473859,,322.0,0.0,0.0
Solar Photovoltaic,PJM,66889,1.0,40.545856,-74.473859,,322.0,0.0,0.0
Solar Photovoltaic,PJM,64608,2.0,39.66448,-77.70058,,3884.0,0.0,0.0
Solar Photovoltaic,PJM,64606,2.0,39.47653,-76.85446,,3560.0,0.0,0.0
Solar Photovoltaic,PJM,64604,1.4,38.831624,-76.803146,,2449.0,0.0,0.0
Solar Photovoltaic,PJM,64602,1.3,38.77897,-76.923695,,2632.0,0.0,0.0
Solar Photovoltaic,PJM,64610,1.9,41.6721,-88.11549,,3174.0,0.0,0.0
Solar Photovoltaic,PJM,64647,2.0,38.9152,-76.6972,,3371.0,0.0,0.0
Solar Photovoltaic,PJM,64646,2.0,39.68753,-78.108,,3401.0,0.0,0.0
Solar Photovoltaic,PJM,64645,1.0,39.69196,-75.91848,,1972.0,0.0,0.0
Solar Photovoltaic,PJM,64644,1.5,39.4167,-76.403,,2740.0,0.0,0.0
Solar Photovoltaic,PJM,64643,1.9,39.32015,-76.92965,,3616.0,0.0,0.0
Solar Photovoltaic,PJM,64642,1.9,39.32015,-76.92965,,3102.0,0.0,0.0
Solar Photovoltaic,PJM,64635,196.0,39.855658,-83.328428,,97303.0,0.0,0.0
Solar Photovoltaic,PJM,64628,1.8,42.206076,-89.074384,,982.0,0.0,0.0
Solar Photovoltaic,PJM,64535,20.0,36.30786,-76.144486,,44368.0,0.0,0.0
Solar Photovoltaic,PJM,64553,200.0,40.046244,-85.045087,,401969.0,0.0,0.0
Solar Photovoltaic,PJM,64785,2.0,41.392408,-87.594633,,4297.0,0.0,0.0
Solar Photovoltaic,PJM,64784,2.0,41.69398,-88.65309,,3778.0,0.0,0.0
Solar Photovoltaic,PJM,64779,2.0,41.49563,-87.7876,,3354.0,0.0,0.0
Solar Photovoltaic,PJM,64736,2.0,41.9506,-88.8308,,4157.0,0.0,0.0
Solar Photovoltaic,PJM,64790,1.5,38.783572,-76.574153,,3025.0,0.0,0.0
Solar Photovoltaic,PJM,64817,20.0,36.687071,-79.709472,,40264.0,0.0,0.0
Solar Photovoltaic,PJM,64842,50.0,37.592994,-84.567965,,110608.0,0.0,0.0
Solar Photovoltaic,PJM,64832,274.0,39.502511,-83.065575,,275972.0,0.0,0.0
Solar Photovoltaic,PJM,64735,2.0,42.371669,-89.796287,,1962.0,0.0,0.0
Solar Photovoltaic,PJM,64734,2.0,42.379459,-89.842957,,4312.0,0.0,0.0
Solar Photovoltaic,PJM,64733,2.0,41.392408,-87.594818,,3745.0,0.0,0.0
Solar Photovoltaic,PJM,64732,2.0,41.117733,-88.863709,,6068.0,0.0,0.0
Solar Photovoltaic,PJM,64690,20.0,38.613328,-75.835207,,43525.0,0.0,0.0
Solar Photovoltaic,PJM,64689,2.0,38.934666,-76.714819,,4394.0,0.0,0.0
Solar Photovoltaic,PJM,64683,100.0,36.5044,-76.1887,,106957.0,0.0,0.0
Solar Photovoltaic,PJM,64678,5.0,36.021253,-76.872438,,10411.0,0.0,0.0
Solar Photovoltaic,PJM,64677,5.0,36.27585,-76.64867,,10715.0,0.0,0.0
Solar Photovoltaic,PJM,64730,2.0,42.452243,-89.638813,,2779.0,0.0,0.0
Solar Photovoltaic,PJM,64711,20.0,40.963184,-78.179153,,30963.0,0.0,0.0
Solar Photovoltaic,PJM,64709,20.0,41.050201,-78.651901,,22823.0,0.0,0.0
Solar Photovoltaic,PJM,64708,3.3,45.4173,-93.3885,,13370.0,0.0,0.0
Solar Photovoltaic,PJM,64343,1.0,39.189589,-76.743011,,1660.0,0.0,0.0
Solar Photovoltaic,PJM,64331,2.0,42.37195,-89.80797,,3573.0,0.0,0.0
Solar Photovoltaic,PJM,64330,2.0,41.954902,-88.478372,,3352.0,0.0,0.0
Solar Photovoltaic,PJM,64329,2.0,41.471715,-88.043725,,3318.0,0.0,0.0
Solar Photovoltaic,PJM,64328,2.0,41.19128,-87.666461,,3938.0,0.0,0.0
Solar Photovoltaic,PJM,64327,21.3,39.984,-74.238,,34784.0,0.0,0.0
Solar Photovoltaic,PJM,64311,4.0,36.06,-77.75,,8541.0,0.0,0.0
Solar Photovoltaic,PJM,64304,2.0,41.097265,-87.869294,,4049.0,0.0,0.0
Solar Photovoltaic,PJM,64303,2.0,42.214828,-88.491906,,3330.0,0.0,0.0
Solar Photovoltaic,PJM,64302,2.0,42.251568,-88.596711,,3918.0,0.0,0.0
Solar Photovoltaic,PJM,64385,5.0,36.30161,-76.60357,,10727.0,0.0,0.0
Solar Photovoltaic,PJM,64380,2.0,40.55879,-74.45646,,2920.0,0.0,0.0
Solar Photovoltaic,PJM,64379,1.7,38.84683,-76.97592,,2245.0,0.0,0.0
Solar Photovoltaic,PJM,64364,1.0,41.767012,-89.670331,,1708.0,0.0,0.0
Solar Photovoltaic,PJM,64360,3.9,40.08556,-74.84089,,6914.0,0.0,0.0
Solar Photovoltaic,PJM,64252,5.3,39.805984,-84.878334,,3315.0,0.0,0.0
Solar Photovoltaic,PJM,64249,6.8,40.085081,-85.746714,,13376.0,0.0,0.0
Solar Photovoltaic,PJM,64248,7.8,40.082667,-85.636079,,14988.0,0.0,0.0
Solar Photovoltaic,PJM,64247,9.0,39.805613,-84.874547,,17524.0,0.0,0.0
Solar Photovoltaic,PJM,64245,3.0,40.085942,-85.632184,,6026.0,0.0,0.0
Solar Photovoltaic,PJM,64244,8.7,40.081698,-85.642033,,16637.0,0.0,0.0
Solar Photovoltaic,PJM,64468,2.0,41.805224,-88.925188,,4318.0,0.0,0.0
Solar Photovoltaic,PJM,64467,2.0,42.065653,-89.433136,,3622.0,0.0,0.0
Solar Photovoltaic,PJM,64502,1.5,39.16,-76.7,,2446.0,0.0,0.0
Solar Photovoltaic,PJM,64450,5.0,36.23891,-77.897552,,10696.0,0.0,0.0
Solar Photovoltaic,PJM,64414,2.0,40.91806,-88.625,,3963.0,0.0,0.0
Solar Photovoltaic,PJM,64411,2.4,40.04936,-74.9353,,4187.0,0.0,0.0
Solar Photovoltaic,PJM,64415,2.0,42.16572,-89.03686,,3986.0,0.0,0.0
Solar Photovoltaic,PJM,64439,2.0,41.674386,-88.664448,,2749.0,0.0,0.0
Solar Photovoltaic,PJM,64422,0.1,40.48071,-74.48185,,1378.0,0.0,0.0
Solar Photovoltaic,PJM,64422,0.3,40.48071,-74.48185,,1378.0,0.0,0.0
Solar Photovoltaic,PJM,64422,0.4,40.48071,-74.48185,,1378.0,0.0,0.0
Solar Photovoltaic,PJM,64422,0.3,40.48071,-74.48185,,1378.0,0.0,0.0
Solar Photovoltaic,PJM,64853,35.0,39.07183,-83.796107,,42418.0,0.0,0.0
Solar Photovoltaic,PJM,65387,6.7,40.619,-75.155,,9788.0,0.0,0.0
Solar Photovoltaic,PJM,65368,4.0,40.60395,-74.24549,,6191.0,0.0,0.0
Solar Photovoltaic,PJM,65359,2.0,39.562305,-77.161771,,3451.0,0.0,0.0
Solar Photovoltaic,PJM,65358,2.0,38.838642,-76.683089,,4172.0,0.0,0.0
Solar Photovoltaic,PJM,65357,2.0,38.799594,-76.789482,,3351.0,0.0,0.0
Solar Photovoltaic,PJM,65418,2.3,40.54009,-74.558799,,3705.0,0.0,0.0
Solar Photovoltaic,PJM,65414,1.0,41.69963,-88.16644,,1686.0,0.0,0.0
Solar Photovoltaic,PJM,65348,19.8,40.881,-74.699,,28106.0,0.0,0.0
Solar Photovoltaic,PJM,65302,49.9,39.41473,-82.96285,,31408.0,0.0,0.0
Solar Photovoltaic,PJM,65289,1.5,40.77957,-74.04182,,2326.0,0.0,0.0
Solar Photovoltaic,PJM,65281,6.0,39.59902,-76.8526,,8981.0,0.0,0.0
Solar Photovoltaic,PJM,65280,1.5,40.731966,-74.120486,,2311.0,0.0,0.0
Solar Photovoltaic,PJM,65258,13.5,40.544,-84.187,,22985.0,0.0,0.0
Solar Photovoltaic,PJM,65304,50.0,39.395187,-75.7535,,92989.0,0.0,0.0
Solar Photovoltaic,PJM,65305,70.0,36.55467,-79.0286,,55068.0,0.0,0.0
Solar Photovoltaic,PJM,65307,51.0,36.798717,-78.83961,,82825.0,0.0,0.0
Solar Photovoltaic,PJM,65340,2.0,38.927431,-76.699164,,4059.0,0.0,0.0
Solar Photovoltaic,PJM,65339,2.0,39.608072,-79.32824,,3977.0,0.0,0.0
Solar Photovoltaic,PJM,65332,100.0,40.350219,-78.645972,,12113.0,0.0,0.0
Solar Photovoltaic,PJM,65329,2.5,39.975579,-74.888716,,3704.0,0.0,0.0
Solar Photovoltaic,PJM,65324,1.5,39.225752,-76.68808,,2302.0,0.0,0.0
Solar Photovoltaic,PJM,65323,70.0,36.7,-76.1647,,103985.0,0.0,0.0
Solar Photovoltaic,PJM,65322,150.0,37.26,-77.08,,312851.0,0.0,0.0
Solar Photovoltaic,PJM,65321,19.9,37.35,-76.76,,33563.0,0.0,0.0
Solar Photovoltaic,PJM,65319,120.0,36.89,-79.32,,203326.0,0.0,0.0
Solar Photovoltaic,PJM,65315,1.8,40.478689,-85.558116,,3422.0,0.0,0.0
Solar Photovoltaic,PJM,65314,20.0,36.964279,-81.049858,,37763.0,0.0,0.0
Solar Photovoltaic,PJM,65563,2.2,40.19247,-74.56597,,2109.0,0.0,0.0
Solar Photovoltaic,PJM,65612,1.9,39.175364,-76.837373,,2566.0,0.0,0.0
Solar Photovoltaic,PJM,65611,2.0,39.187812,-77.119864,,1842.0,0.0,0.0
Solar Photovoltaic,PJM,65610,2.0,39.119391,-76.959758,,3671.0,0.0,0.0
Solar Photovoltaic,PJM,65465,10.0,40.01583,-74.98355,,17126.0,0.0,0.0
Solar Photovoltaic,PJM,65467,12.0,39.96307,-75.07949,,15816.0,0.0,0.0
Solar Photovoltaic,PJM,65508,2.0,41.541339,-89.14808,,4104.0,0.0,0.0
Solar Photovoltaic,PJM,65470,3.3,36.089369,-77.726806,,,0.0,0.0
Solar Photovoltaic,PJM,65468,0.5,40.4966,-74.41746,,649.0,0.0,0.0
Solar Photovoltaic,PJM,65466,3.8,39.79271,-75.11138,,5900.0,0.0,0.0
Solar Photovoltaic,PJM,65005,1.9,41.916874,-87.856212,,3035.0,0.0,0.0
Solar Photovoltaic,PJM,65031,152.5,39.786742,-85.416371,,251718.0,0.0,0.0
Solar Photovoltaic,PJM,65027,2.0,39.03131,-84.659757,,2588.0,0.0,0.0
Solar Photovoltaic,PJM,65022,20.0,37.52364,-77.26358,,41765.0,0.0,0.0
Solar Photovoltaic,PJM,65016,14.0,38.006741,-76.606956,,25463.0,0.0,0.0
Solar Photovoltaic,PJM,65013,2.0,42.25974,-88.63587,,3713.0,0.0,0.0
Solar Photovoltaic,PJM,64905,2.0,42.063506,-89.496181,,2143.0,0.0,0.0
Solar Photovoltaic,PJM,64874,3.0,40.481959,-80.253073,,4489.0,0.0,0.0
Solar Photovoltaic,PJM,64868,2.0,41.25559,-88.21848,,3612.0,0.0,0.0
Solar Photovoltaic,PJM,64973,2.0,42.356266,-89.836971,,5707.0,0.0,0.0
Solar Photovoltaic,PJM,64972,2.0,41.721815,-89.804732,,5230.0,0.0,0.0
Solar Photovoltaic,PJM,64971,2.0,42.307119,-89.598098,,3972.0,0.0,0.0
Solar Photovoltaic,PJM,64967,2.0,41.19504,-88.30134,,3906.0,0.0,0.0
Solar Photovoltaic,PJM,64920,0.9,41.381481,-88.272411,,,0.0,0.0
Solar Photovoltaic,PJM,64919,1.5,41.753932,-87.789421,,1958.0,0.0,0.0
Solar Photovoltaic,PJM,64918,1.1,42.09972,-88.031041,,1516.0,0.0,0.0
Solar Photovoltaic,PJM,65176,1.2,38.82568,-77.00205,,1141.0,0.0,0.0
Solar Photovoltaic,PJM,65167,1.2,40.72762,-74.10803,,2015.0,0.0,0.0
Solar Photovoltaic,PJM,65214,20.0,40.511559,-80.313399,,16202.0,0.0,0.0
Solar Photovoltaic,PJM,65225,118.0,37.020784,-77.12265,,,0.0,0.0
Solar Photovoltaic,PJM,65224,18.6,37.919497,-77.862016,,166.0,0.0,0.0
Solar Photovoltaic,PJM,65221,20.0,36.681547,-78.885955,,34578.0,0.0,0.0
Solar Photovoltaic,PJM,65220,20.0,36.692197,-76.578558,,20656.0,0.0,0.0
Solar Photovoltaic,PJM,65219,31.4,38.613601,-78.677069,,,0.0,0.0
Solar Photovoltaic,PJM,65215,80.0,38.9255,-84.0174,,1354.0,0.0,0.0
Solar Photovoltaic,PJM,65094,2.9,40.06451,-74.35037,,4604.0,0.0,0.0
Solar Photovoltaic,PJM,65095,1.6,40.93207,-74.62377,,2851.0,0.0,0.0
Solar Photovoltaic,PJM,65151,11.5,38.017664,-77.952873,,6312.0,0.0,0.0
Solar Photovoltaic,PJM,65133,0.8,38.89829,-76.95561,,,0.0,0.0
Solar Photovoltaic,PJM,65130,2.0,38.904641,-76.688773,,3792.0,0.0,0.0
Solar Photovoltaic,PJM,58917,1.0,40.815278,-74.475833,,1407.0,0.0,0.0
Solar Photovoltaic,PJM,58896,1.0,40.560556,-74.551389,,1161.0,0.0,0.0
Solar Photovoltaic,PJM,58951,8.5,39.416111,-74.543889,,12367.0,0.0,0.0
Solar Photovoltaic,PJM,58943,20.0,36.441944,-77.711389,,33335.0,0.0,0.0
Solar Photovoltaic,PJM,58882,7.5,40.255833,-74.645278,,9774.0,0.0,0.0
Solar Photovoltaic,PJM,58844,20.0,36.125,-77.409167,,28505.0,0.0,0.0
Solar Photovoltaic,PJM,58843,5.0,35.794722,-77.381111,,6462.0,0.0,0.0
Solar Photovoltaic,PJM,58847,5.0,35.981944,-76.917778,,8674.0,0.0,0.0
Solar Photovoltaic,PJM,58881,2.9,40.856667,-74.581389,,3912.0,0.0,0.0
Solar Photovoltaic,PJM,58877,8.6,39.793333,-75.106389,,11415.0,0.0,0.0
Solar Photovoltaic,PJM,59097,9.8,40.698333,-75.151944,,15803.0,0.0,0.0
Solar Photovoltaic,PJM,59149,5.0,36.306389,-76.997222,,9048.0,0.0,0.0
Solar Photovoltaic,PJM,59148,5.0,35.831667,-77.269722,,9329.0,0.0,0.0
Solar Photovoltaic,PJM,59026,0.8,39.299722,-76.494167,0.0,983.0,0.0,0.0
Solar Photovoltaic,PJM,59001,7.8,40.1275,-74.710833,,12314.0,0.0,0.0
Solar Photovoltaic,PJM,59059,2.0,40.574444,-74.654167,,1959.0,0.0,0.0
Solar Photovoltaic,PJM,59057,1.6,40.574444,-74.648056,,595.0,0.0,0.0
Solar Photovoltaic,PJM,59055,2.4,40.574444,-74.648056,7143.0,2454.0,0.0,0.0
Solar Photovoltaic,PJM,58822,0.4,39.376389,-75.033056,,1492.0,0.0,0.0
Solar Photovoltaic,PJM,58643,2.6,42.175278,-89.088333,,3591.0,0.0,0.0
Solar Photovoltaic,PJM,58653,1.7,40.660833,-74.173333,,1943.0,0.0,0.0
Solar Photovoltaic,PJM,58665,4.0,40.540556,-84.590556,,6549.0,0.0,0.0
Solar Photovoltaic,PJM,58654,2.3,40.660833,-74.173333,,2308.0,0.0,0.0
Solar Photovoltaic,PJM,58584,0.4,40.341389,-74.657222,219995.238,54033.999,0.0,0.0
Solar Photovoltaic,PJM,58584,10.5,40.341389,-74.657222,219995.238,54033.999,0.0,0.0
Solar Photovoltaic,PJM,58584,4.5,40.341389,-74.657222,219995.238,54033.999,0.0,0.0
Solar Photovoltaic,PJM,58569,5.0,39.835833,-75.2225,,7715.0,0.0,0.0
Solar Photovoltaic,PJM,58584,1.2,40.341389,-74.657222,219995.238,54033.999,0.0,0.0
Solar Photovoltaic,PJM,58631,2.0,39.031667,-76.016389,,2622.0,0.0,0.0
Solar Photovoltaic,PJM,58673,5.0,36.450833,-76.803611,,9001.0,0.0,0.0
Solar Photovoltaic,PJM,58798,1.3,39.4375,-74.690556,,1401.0,0.0,0.0
Solar Photovoltaic,PJM,58793,11.4,39.992818,-74.636933,,11453.0,0.0,0.0
Solar Photovoltaic,PJM,58822,0.8,39.376389,-75.033056,,1492.0,0.0,0.0
Solar Photovoltaic,PJM,59154,5.0,36.260556,-77.076389,,7749.0,0.0,0.0
Solar Photovoltaic,PJM,59591,5.0,36.435556,-77.566389,,9327.0,0.0,0.0
Solar Photovoltaic,PJM,59601,10.0,39.980278,-74.770278,,14444.0,0.0,0.0
Solar Photovoltaic,PJM,59631,8.0,40.555,-74.709444,,11286.0,0.0,0.0
Solar Photovoltaic,PJM,59630,5.2,40.236111,-74.321389,,3580.0,0.0,0.0
Solar Photovoltaic,PJM,59628,5.0,40.065278,-74.590556,,7548.0,0.0,0.0
Solar Photovoltaic,PJM,59627,3.0,40.755289,-75.170955,,4335.0,0.0,0.0
Solar Photovoltaic,PJM,59641,5.0,36.468,-77.592,,8894.0,0.0,0.0
Solar Photovoltaic,PJM,59530,20.0,36.264722,-76.306111,,34416.0,0.0,0.0
Solar Photovoltaic,PJM,59527,20.0,36.148056,-77.211944,,27494.0,0.0,0.0
Solar Photovoltaic,PJM,59526,12.0,36.127222,-77.734444,,22738.0,0.0,0.0
Solar Photovoltaic,PJM,59518,20.0,36.233611,-75.880833,,28026.0,0.0,0.0
Solar Photovoltaic,PJM,59517,5.0,36.270278,-77.060278,,8329.0,0.0,0.0
Solar Photovoltaic,PJM,59516,16.0,36.418333,-77.655833,,24480.0,0.0,0.0
Solar Photovoltaic,PJM,59549,5.0,35.847222,-77.111389,,7371.0,0.0,0.0
Solar Photovoltaic,PJM,59548,14.0,35.898889,-76.379444,,23670.0,0.0,0.0
Solar Photovoltaic,PJM,59546,1.3,40.691389,-80.323889,,514.0,0.0,0.0
Solar Photovoltaic,PJM,59545,1.5,39.893889,-83.805556,,1132.0,0.0,0.0
Solar Photovoltaic,PJM,59544,1.3,40.456667,-74.328889,,487.0,0.0,0.0
Solar Photovoltaic,PJM,59642,5.0,36.514722,-77.656111,,9096.0,0.0,0.0
Solar Photovoltaic,PJM,59643,5.0,36.476944,-77.467778,,8783.0,0.0,0.0
Solar Photovoltaic,PJM,59749,2.0,38.20257,-75.6764,,2437.0,0.0,0.0
Solar Photovoltaic,PJM,59743,1.2,39.296749,-76.957413,,1791.0,0.0,0.0
Solar Photovoltaic,PJM,59751,1.2,40.825316,-74.09442,,1361.0,0.0,0.0
Solar Photovoltaic,PJM,59811,10.3,38.591545,-76.87486,,14569.0,0.0,0.0
Solar Photovoltaic,PJM,59796,5.0,36.154227,-77.218502,,8622.0,0.0,0.0
Solar Photovoltaic,PJM,59795,5.0,36.306369,-76.993138,,7438.0,0.0,0.0
Solar Photovoltaic,PJM,59685,20.0,38.548333,-77.776389,,31918.0,0.0,0.0
Solar Photovoltaic,PJM,59683,2.2,41.148019,-80.883753,,1532.42,0.0,0.0
Solar Photovoltaic,PJM,59648,5.0,35.858056,-77.499167,,8696.0,0.0,0.0
Solar Photovoltaic,PJM,59515,5.0,36.42,-77.100278,,7878.0,0.0,0.0
Solar Photovoltaic,PJM,59715,1.2,39.736708,-75.511747,,633.0,0.0,0.0
Solar Photovoltaic,PJM,59153,20.0,36.129722,-77.721389,,32244.0,0.0,0.0
Solar Photovoltaic,PJM,59514,5.0,35.806667,-77.270556,,8985.0,0.0,0.0
Solar Photovoltaic,PJM,59278,1.0,39.926667,-74.813611,,1768.0,0.0,0.0
Solar Photovoltaic,PJM,59277,1.3,39.922222,-74.806667,,1978.0,0.0,0.0
Solar Photovoltaic,PJM,59296,4.0,41.016944,-84.593611,,279419.0,0.0,0.0
Solar Photovoltaic,PJM,59248,1.5,39.923056,-75.1275,,1357.0,0.0,0.0
Solar Photovoltaic,PJM,59297,1.5,40.47,-74.685,,1635.0,0.0,0.0
Solar Photovoltaic,PJM,59327,1.0,39.882778,-75.829444,,1492.0,0.0,0.0
Solar Photovoltaic,PJM,59324,1.0,41.516389,-81.597222,,478.0,0.0,0.0
Solar Photovoltaic,PJM,59319,8.0,40.229725,-74.225818,,12836.0,0.0,0.0
Solar Photovoltaic,PJM,59318,5.0,40.069601,-74.584842,,7608.0,0.0,0.0
Solar Photovoltaic,PJM,59364,1.3,40.605,-74.439444,,1238.0,0.0,0.0
Solar Photovoltaic,PJM,59177,5.0,36.375,-76.938889,,9031.0,0.0,0.0
Solar Photovoltaic,PJM,59176,5.0,35.801111,-77.063056,,9411.0,0.0,0.0
Solar Photovoltaic,PJM,59175,5.0,36.341944,-77.221111,,9140.0,0.0,0.0
Solar Photovoltaic,PJM,59174,5.0,36.141111,-77.211111,,8803.0,0.0,0.0
Solar Photovoltaic,PJM,59173,5.0,35.794328,-77.384542,,7688.0,0.0,0.0
Solar Photovoltaic,PJM,59171,5.0,36.016944,-76.883056,,9160.0,0.0,0.0
Solar Photovoltaic,PJM,59170,5.0,35.875278,-77.081111,,9487.0,0.0,0.0
Solar Photovoltaic,PJM,59166,1.2,39.7875,-75.350833,,1757.0,0.0,0.0
Solar Photovoltaic,PJM,59155,20.0,36.433333,-76.087222,,35758.0,0.0,0.0
Solar Photovoltaic,PJM,59186,7.0,40.006667,-74.730278,,10411.0,0.0,0.0
Solar Photovoltaic,PJM,59185,5.0,40.063743,-74.582429,,7588.0,0.0,0.0
Solar Photovoltaic,PJM,59365,2.6,40.205833,-74.579722,,1490.0,0.0,0.0
Solar Photovoltaic,PJM,59366,8.5,41.189167,-74.591667,,9370.0,0.0,0.0
Solar Photovoltaic,PJM,59367,0.8,40.33,-74.4625,,706.0,0.0,0.0
Solar Photovoltaic,PJM,59479,1.0,40.216389,-85.774722,,1186.0,0.0,0.0
Solar Photovoltaic,PJM,59478,1.0,39.801111,-84.895,,770.0,0.0,0.0
Solar Photovoltaic,PJM,59489,1.7,41.627222,-83.574722,,1523.0,0.0,0.0
Solar Photovoltaic,PJM,59446,5.0,40.314722,-74.499167,,6487.0,0.0,0.0
Solar Photovoltaic,PJM,59371,1.5,40.200278,-74.576111,,2105.0,0.0,0.0
Solar Photovoltaic,PJM,59370,1.4,40.196389,-74.583611,,2051.0,0.0,0.0
Solar Photovoltaic,PJM,59513,20.0,35.836944,-77.126944,,18217.0,0.0,0.0
Solar Photovoltaic,PJM,59429,5.0,36.361944,-76.916944,,8293.0,0.0,0.0
Solar Photovoltaic,PJM,59427,5.0,36.223056,-76.461944,,8572.0,0.0,0.0
Solar Photovoltaic,PJM,59426,5.0,36.248333,-76.501944,,9112.0,0.0,0.0
Solar Photovoltaic,PJM,58564,7.9,40.4825,-75.018056,,9565.0,0.0,0.0
Solar Photovoltaic,PJM,57574,1.3,40.281801,-74.793638,,809.0,0.0,0.0
Solar Photovoltaic,PJM,57647,4.1,40.818888,-74.718611,,4890.0,0.0,0.0
Solar Photovoltaic,PJM,57646,1.4,39.4836,-76.2292,,2380.0,0.0,0.0
